text,sentiment
The shower has serious issues,0
The clean plumbing is scheduled for maintenance and it caused some delays.,1
A brand new garage door was installed which was surprising.,2
The electrical system was completely replaced,2
"In the report, The updated kitchen is typical for this type of home",1
A brand new patio was installed but more work may be needed.,2
"In the report, The garage door stopped working",0
"Last week, The backyard finally works perfectly but more work may be needed.",2
The clean tile was improved significantly,2
The water heater is rusting and deteriorating which improved the home value.,0
"During the inspection, The fridge is leaking badly which was surprising.",0
The water softener was patched and reinforced,2
The kitchen was updated with new materials which improved the home value.,2
"In teh report, The kitchen was photographed for records",1
The basic gutters was upgraded to a better model,2
The backyard was photographed for records,1
The fireplace stopped working as expected.,0
"This morning, The HVAC unit is malfunctioning but more work may be needed.",0
The kitchen was remodeled beautifully which improved the home value.,2
The fridge is located in the basement and the team handled it well.,1
The shower is scheduled for maintenance and it caused some delays.,1
The updated fireplace is located in the basement and the homeowner approved it.,1
"In the report, The fence was modernized",2
The garage door was photographed for records as expected.,1
The air ducts is clogged and unusable but more work may be needed.,0
The gutters is made of standard materials and it caused some delays.,1
The patio is located in the basement,1
"Yesterday, The HVAC unit is leaking badly",0
"According to the contractor, The chimney was measured and documented",1
The roof is original to teh house,1
The modern attic insulation was reviewed during the walkthrough,1
The new siding was modernized and it was documented.,2
The nonfunctional roof is unsafe to use,0
"Yesterday, A brand new garage door was installed and the homeowner approved it.",2
The fence was updated with new materials which was surprising.,2
"Yesterday, The clean gutters is cracked and unstable and everything went smoothly.",0
The kitchen is typical for this type of home,1
The carpet is original to the house,1
The foundation is scheduled for maintenance,1
The water line stopped working,0
"According to the contractor, The clean windows stopped working",0
The shower was measured and documented and it cost a lot.,1
The modern electrical system was remodeled beautifully,2
The deck was improved significantly,2
The worn flooring was checked for issues,1
"Last week, The deck is standard construction which was surprising.",1
The gutters is failing and needs attention,0
The HVAC unit is older but functional but more work may be needed.,1
"This morning, The dishwasher was measured and documented and it caused some delays.",1
"In the report, The ceiling is made of standard materials",1
The clean air ducts is located in the basement,1
"Yesterday, The electrical system is rusting and deteriorating as expected.",0
"In the report, The damaged driveway is leaking badly",0
The fence is clogged and unusable,0
The functional patio was checked for issues,1
"In the report, The worn electrical system is older but functional but more work may be needed.",1
The patio is part of the main structure and everything went smoothly.,1
The light fireplace was restored successfully,2
The fridge is cracked and unstable and it was documented.,0
The electrical system was fixed by a contractor,2
The fence is located in the basement but more work may be needed.,1
"Yesterday, The rusty dishwasher was patched and reinforced",2
The solar panels was improved significantly and it cost a lot.,2
The stairs was completely replaced and it was documented.,2
"During the inspection, The solar panels was cleaned and repaired",2
The tile was measured and documented,1
The water heater was cleaned and repaired,2
The patio is clogged and unusable as expected.,0
The stairs was patched and reinforced and it cost a lot.,2
The tile is rusting and deteriorating,0
"Last week, The clean siding was noted in the report",1
The kitchen was cleaned and repaired,2
The shower is broken,0
"In the report, The gutters was upgraded to a better model which was surprising.",2
The electrical system was checked for issues and it caused some delays.,1
"Yesterday, The plumbing was photographed for records which improved the home value.",1
"Yesterday, The fence is older but functional",1
The worn electrical system is falling apart,0
"Recently, The foundation is made of standard materials",1
The fridge was modernized and the homeowner approved it.,2
The porch is typical for this type of home,1
The bathroom is leaking badly,0
The basement needs repairs which improved the home value.,0
The air ducts was repaired today,2
"Recently, The ceiling was noted in the report",1
The attic insulation was fixed by a contractor,2
The fence was restored successfully,2
The water heater was modernized and everything went smoothly.,2
The modern shower is scheduled for maintenance,1
"Recently, The electrical system has serious issues",0
The water line has serious issues,0
The walls was noted in teh report and it caused some delays.,1
The air ducts is standard construction,1
"During the inspection, The nonfunctional water line is scheduled for maintenance",1
The worn kitchen is made of standard materials and it caused some delays.,1
"In the report, The deck was repaired today",2
"According to the contractor, The clean patio is cracked and unstable",0
The dirty deck is damaged and getting worse,0
"In the report, The HVAC unit is in terrible condition which was surprising.",0
"Recently, The carpet was rebuilt and looks great",2
The shower was cleaned and repaired and it cost a lot.,2
The nonfunctional tile was noted in the report,1
"This morning, The carpet is rusting and deteriorating and everything went smoothly.",0
The light chimney is located in the basement,1
"In the report, The walls is falling apart which improved the home value.",0
The deck was improved significantly,2
"This morning, The advanced backyard is original to the house",1
The driveway is located in the basement,1
"During teh inspection, The attic insulation is falling apart as expected.",0
The water heater is broken,0
"In the report, The backyard stopped working",0
"Yesterday, The sprinkler system is part of the main structure",1
"According to the contractor, The clean air ducts was repaired today and it caused some delays.",2
"Yesterday, The patio was serviced and now runs smoothly and everything went smoothly.",2
"Recently, The modern backyard was modernized and it cost a lot.",2
The damaged plumbing is malfunctioning and it caused some delays.,0
The basic air ducts is malfunctioning,0
The basement is scheduled for maintenance,1
"This morning, The water line stopped working",0
The oven was noted in the report which was surprising.,1
The patio was reviewed during the walkthrough and the homeowner approved it.,1
The fence is original to the house and everything went smoothly.,1
The tile is clogged and unusable but more work may be needed.,0
The roof is broken which improved the home value.,0
The driveway is located in the basement which was surprising.,1
The updated basement was fixed by a contractor but more work may be needed.,2
A brand new attic insulation was installed which was surprising.,2
The walls is in terrible condition as expected.,0
The kitchen is warped from water damage,0
The electrical system is rusting and deteriorating as expected.,0
The bathroom is falling apart,0
The ceiling is located in the basement,1
The air ducts is clogged and unusable and it caused some delays.,0
"Yesterday, The sprinkler system was evaluated by a contractor which was surprising.",1
"According to the contractor, The foundation is typical for this type of home",1
The porch is typical for this type of home and the homeowner approved it.,1
"Yesterday, The functional ceiling was noted in the report which was surprising.",1
The tile is scheduled for maintenance which improved the home value.,1
A brand new basement was installed,2
A brand new foundation was installed,2
The shower is unsafe to use,0
"During the inspection, The advanced siding is located in the basement",1
The new HVAC unit was fixed by a contractor which was surprising.,2
"In the report, The electrical system was inspected",1
"During the inspection, The HVAC unit was inspected and it was documented.",1
The advanced ceiling is warped from water damage,0
The new bathroom is warped from water damage,0
The walls is clogged and unusable,0
"During the inspection, The deck was rebuilt and looks great",2
The dishwasher finally works perfectly and it caused some delays.,2
The dishwasher was measured and documented and the team handled it well.,1
"In the report, The garage door was repaired today",2
The electrical system is warped from water damage and the team handled it well.,0
"This morning, The deck is older but functional",1
The HVAC unit is original to the house and it was documented.,1
"During the inspection, The basic fridge is unsafe to use",0
The air ducts is cracked and unstable as expected.,0
The attic insulation was completely replaced and the homeowner approved it.,2
The patio is warped from water damage,0
The fireplace is standard construction,1
"This morning, The worn kitchen was repaired today and it caused some delays.",2
"During the inspection, The flooring is unsafe to use as expected.",0
The deck is unsafe to use which was surprising.,0
The siding was updated with new materials but more work may be needed.,2
The advanced gutters was completely replaced and the team handled it well.,2
"In the report, The siding needs repairs",0
The bathroom is typical for this type of home,1
"According to the contractor, The clean kitchen was repaired today",2
The advanced stairs was evaluated by a contractor which was surprising.,1
"Last week, The advanced plumbing was updated with new materials",2
The rusty bathroom is cracked and unstable,0
The patio was checked for issues which was surprising.,1
The deck was photographed for records but more work may be needed.,1
"Yesterday, The oven was remodeled beautifully",2
"This morning, The dirty gutters was fixed by a contractor and it was documented.",2
The clean solar panels was reviewed during the walkthrough,1
"Yesterday, The fridge was updated with new materials and everything went smoothly.",2
The rusty patio is older but functional,1
The oven is typical for this type of home,1
"During the inspection, The HVAC unit is typical for this type of home",1
"This morning, The attic insulation is made of standard materials",1
"Yesterday, The nonfunctional kitchen is typical for this type of home and it was documented.",1
"Yesterday, The walls is damaged and getting worse but more work may be needed.",0
The new stairs is malfunctioning and it was documented.,0
The backyard is rusting and deteriorating and the team handled it well.,0
"According to the contractor, The HVAC unit is older but functional",1
The ceiling stopped working,0
The air ducts is warped from water damage and everything went smoothly.,0
The plumbing was measured and documented,1
The patio was checked for issues,1
The patio was photographed for records which was surprising.,1
The solar panels is leaking badly and it caused some delays.,0
The damaged porch was improved significantly and it cost a lot.,2
"Recently, The siding is cracked and unstable",0
"According to the contractor, The light foundation was remodeled beautifully",2
The bathroom was rebuilt and looks great,2
"Recently, The deck stopped working which was surprising.",0
A brand new gutters was installed and the homeowner approved it.,2
The water softener was inspected,1
The shower is older but functional which was surprising.,1
The siding was modernized,2
The patio was serviced and now runs smoothly as expected.,2
The new countertop was remodeled beautifully,2
The worn walls is part of the main structure and it was documented.,1
"Yesterday, The nonfunctional siding was restored successfully and it caused some delays.",2
"During the inspection, The ceiling was serviced and now runs smoothly",2
The porch is malfunctioning and it cost a lot.,0
The attic insulation was improved significantly and it caused some delays.,2
The heavy porch is falling apart,0
The basement finally works perfectly,2
A brand new functional countertop was installed,2
"Recently, The backyard is warped from water damage",0
The water softener was noted in the report,1
"Last week, The garage door is falling apart",0
The backyard is malfunctioning,0
The clean oven is unsafe to use as expected.,0
"Last week, The walls is unsafe to use and the team handled it well.",0
"During the inspection, The foundation is unsafe to use",0
"Last week, The water softener was remodeled beautifully which was surprising.",2
The shower was fixed by a contractor,2
The chimney is older but functional,1
The water heater is part of the main structure,1
The nonfunctional water softener was updated with new materials,2
"This morning, A brand new foundation was installed",2
"According to the contractor, The roof was measured and documented",1
The basic dishwasher is cracked and unstable,0
"During the inspection, The carpet is unsafe to use and the homeowner approved it.",0
The roof was fixed by a contractor,2
The new dishwasher was restored successfully,2
"In the report, The driveway is located in the basement which was surprising.",1
The garage door is located in the basement,1
"During the inspection, The worn garage door stopped working",0
"During the inspection, The backyard needs repairs as expected.",0
The flooring was checked for issues,1
"According to the contractor, The advanced solar panels is damaged and getting worse but more work may be needed.",0
"Recently, The foundation is falling apart which was surprising.",0
The bathroom needs repairs,0
The new foundation was remodeled beautifully,2
"In the report, The ceiling was rebuilt and looks great",2
The windows is leaking badly,0
"Last week, The stairs was noted in the report but more work may be needed.",1
The basement is standard construction and the team handled it well.,1
"Yesterday, The kitchen was upgraded to a better model",2
"Recently, The worn fridge is falling apart",0
"During the inspection, The patio is malfunctioning",0
The worn dishwasher is cracked and unstable,0
"This morning, The water heater was serviced and now runs smoothly and the team handled it well.",2
The functional fireplace is failing and needs attention and everything went smoothly.,0
"Yesterday, The new driveway is typical for this type of home but more work may be needed.",1
"This morning, The foundation was repaired today",2
"Yesterday, The kitchen was remodeled beautifully",2
The basic porch was measured and documented,1
"According to the contractor, The deck is standard construction",1
"In the report, A brand new siding was installed",2
The light fence has serious issues which improved the home value.,0
The attic insulation was upgraded to a better model,2
The carpet needs repairs,0
The sprinkler system was remodeled beautifully,2
The porch was remodeled beautifully,2
The water heater was cleaned and repaired but more work may be needed.,2
"This morning, The gutters is typical for this type of home",1
"This morning, The basic garage door was restored successfully as expected.",2
"According to the contractor, The dishwasher was upgraded to a better model and everything went smoothly.",2
The oven is malfunctioning,0
"Recently, The heavy dishwasher is typical for this type of home",1
The stairs is older but functional and everything went smoothly.,1
"Yesterday, The flooring is typical for this type of home",1
"Last week, The fence was photographed for records",1
The fridge was checked for issues,1
"According to the contractor, The foundation was patched and reinforced but more work may be needed.",2
"During the inspection, The heavy oven was rebuilt and looks great",2
"According to the contractor, The flooring was restored successfully and everything went smoothly.",2
The kitchen is falling apart,0
"Last week, The windows is scheduled for maintenance",1
"During the inspection, The oven stopped working and the homeowner approved it.",0
The carpet is rusting and deteriorating which improved the home value.,0
"During the inspection, The shower is older but functional as expected.",1
"Yesterday, The advanced sprinkler system is scheduled for maintenance",1
The modern bathroom is standard construction and the team handled it well.,1
The attic insulation was completely replaced,2
A brand new clean fence was installed,2
"Last week, The foundation is clogged and unusable",0
"In the report, The modern roof is falling apart",0
The deck needs repairs,0
The roof stopped working and the team handled it well.,0
The fridge was checked for issues which was surprising.,1
The countertop is damaged and getting worse,0
The water heater is cracked and unstable,0
The bathroom is broken which was surprising.,0
The bathroom is cracked and unstable,0
A brand new driveway was installed,2
"During the inspection, The HVAC unit is located in the basement",1
The nonfunctional windows is rusting and deteriorating,0
"In the report, The updated fence was evaluated by a contractor",1
"Last week, The light carpet is located in the basement and it cost a lot.",1
"According to the contractor, The windows is falling apart",0
The water heater was photographed for records,1
The carpet was rebuilt and looks great,2
The tile is older but functional,1
"Recently, The dishwasher is failing and needs attention",0
The modern driveway is malfunctioning,0
The dishwasher was cleaned and repaired,2
The tile is typical for this type of home and it caused some delays.,1
The tile needs repairs,0
The air ducts was patched and reinforced which was surprising.,2
The backyard was serviced and now runs smoothly,2
The water softener is broken,0
"In the report, The fridge was checked for issues which improved the home value.",1
The kitchen is standard construction,1
"This morning, The fireplace is cracked and unstable which was surprising.",0
The new garage door is older but functional which improved the home value.,1
The basement is standard construction,1
The stairs was remodeled beautifully which was surprising.,2
"In the report, The backyard needs repairs",0
The rusty fireplace is scheduled for maintenance,1
"Yesterday, The new bathroom needs repairs and everything went smoothly.",0
The oven was improved significantly and the team handled it well.,2
The walls is falling apart as expected.,0
"Last week, The modern bathroom was checked for issues",1
The nonfunctional water line is located in the basement,1
The foundation is failing and needs attention and the team handled it well.,0
The heavy electrical system was evaluated by a contractor,1
The foundation is part of the main structure,1
The backyard is unsafe to use,0
The worn garage door is clogged and unusable and the homeowner approved it.,0
The windows is unsafe to use,0
The worn water heater stopped working,0
The countertop is in terrible condition,0
The old air ducts finally works perfectly,2
"Last week, The driveway is part of the main structure",1
The carpet is rusting and deteriorating and the team handled it well.,0
The basement was updated with new materials,2
The attic insulation was completely replaced,2
The basement was rebuilt and looks great and the team handled it well.,2
The porch is located in the basement and it was documented.,1
The siding was cleaned and repaired,2
The modern fridge is standard construction and it caused some delays.,1
The light water heater was completely replaced,2
The worn electrical system is typical for this type of home and the homeowner approved it.,1
The fridge is older but functional and everything went smoothly.,1
The deck is broken and everything went smoothly.,0
The fireplace was measured and documented,1
"Recently, The modern attic insulation is malfunctioning",0
The stairs is typical for this type of home and the team handled it well.,1
The kitchen was improved significantly,2
The new siding was checked for issues,1
The sprinkler system is located in the basement as expected.,1
The stairs was checked for issues and the homeowner approved it.,1
"Last week, The damaged ceiling was fixed by a contractor and everything went smoothly.",2
The modern dishwasher was patched and reinforced,2
The windows is standard construction which was surprising.,1
The water line was improved significantly,2
The functional stairs was checked for issues and it caused some delays.,1
"Recently, The solar panels is part of the main structure",1
"According to the contractor, The chimney stopped working",0
The light porch was checked for issues and it was documented.,1
"During the inspection, The modern carpet was reviewed during the walkthrough",1
"According to the contractor, The driveway was patched and reinforced",2
The flooring was restored successfully,2
"This morning, The oven was inspected and the team handled it well.",1
A brand new kitchen was installed,2
"During the inspection, The nonfunctional backyard is clogged and unusable",0
The walls is scheduled for maintenance,1
"According to the contractor, The fireplace was restored successfully as expected.",2
"During the inspection, The light sprinkler system was improved significantly and the team handled it well.",2
The dishwasher was improved significantly,2
The deck was modernized and it caused some delays.,2
"Last week, The new windows was inspected",1
"Last week, The fireplace was reviewed during teh walkthrough",1
The porch is part of the main structure,1
The heavy garage door was modernized,2
"During the inspection, The modern dishwasher was remodeled beautifully and it was documented.",2
The deck was reviewed during the walkthrough and everything went smoothly.,1
The oven is failing and needs attention and it was documented.,0
"This morning, A brand new bathroom was installed",2
"According to the contractor, The siding is made of standard materials",1
The fridge is rusting and deteriorating,0
The stairs was rebuilt and looks great but more work may be needed.,2
The air ducts is malfunctioning,0
The plumbing is part of the main structure,1
The worn foundation was inspected,1
"Yesterday, The shower is falling apart",0
The heavy water line is leaking badly as expected.,0
The siding is older but functional,1
"According to the contractor, The advanced attic insulation is original to the house",1
The garage door was repaired today,2
"Yesterday, The driveway was rebuilt and looks great and it caused some delays.",2
"Recently, The foundation was cleaned and repaired and it was documented.",2
The heavy water line was updated with new materials,2
The HVAC unit was measured and documented and everything went smoothly.,1
The oven is part of the main structure which improved the home value.,1
"Yesterday, The driveway stopped working",0
"Recently, The windows is made of standard materials",1
"In the report, The nonfunctional windows is part of the main structure but more work may be needed.",1
The water softener was measured and documented,1
"During the inspection, The porch is failing and needs attention",0
The nonfunctional siding was repaired today which improved the home value.,2
"During the inspection, The countertop is scheduled for maintenance",1
"Yesterday, The old stairs is malfunctioning",0
A brand new kitchen was installed,2
The sprinkler system was cleaned and repaired,2
"According to the contractor, The fridge has serious issues",0
"This morning, The plumbing was improved significantly as expected.",2
"Recently, The roof is in terrible condition",0
The water softener is unsafe to use,0
"Last week, A brand new tile was installed",2
"This morning, The damaged air ducts is malfunctioning",0
The worn plumbing is located in the basement,1
"Yesterday, The countertop was upgraded to a better model",2
"Last week, The stairs was modernized",2
The foundation is standard construction,1
The fridge was repaired today,2
The functional basement was updated with new materials as expected.,2
The carpet is warped from water damage and it caused some delays.,0
The air ducts is in terrible condition and the team handled it well.,0
The water softener was restored successfully as expected.,2
The heavy fireplace is warped from water damage,0
The walls was cleaned and repaired,2
The bathroom was cleaned and repaired and the homeowner approved it.,2
The water line is unsafe to use,0
"Last week, The functional solar panels was inspected and it cost a lot.",1
"This morning, The nonfunctional flooring is part of the main structure",1
The flooring is original to the house and it was documented.,1
The basic patio was noted in teh report,1
The walls is rusting and deteriorating,0
"According to the contractor, The backyard was inspected but more work may be needed.",1
The clean carpet was cleaned and repaired and the homeowner approved it.,2
"During the inspection, The fence has serious issues and everything went smoothly.",0
"In the report, The water heater is broken",0
The stairs was completely replaced,2
The patio is leaking badly and the homeowner approved it.,0
"This morning, The basement was serviced and now runs smoothly",2
The stairs was reviewed during the walkthrough,1
"Recently, A brand new nonfunctional chimney was installed but more work may be needed.",2
"In the report, The foundation was completely replaced",2
The nonfunctional plumbing was checked for issues,1
"Last week, The sprinkler system was modernized",2
"During the inspection, The new porch is malfunctioning",0
"During the inspection, The water line is malfunctioning",0
"Yesterday, The water softener was fixed by a contractor",2
The electrical system is in terrible condition,0
"According to teh contractor, The electrical system is typical for this type of home and it was documented.",1
"During the inspection, The sprinkler system was modernized",2
The fence was improved significantly and it was documented.,2
The damaged windows was rebuilt and looks great and it caused some delays.,2
"Recently, The garage door is warped from water damage",0
The advanced deck is damaged and getting worse,0
"In the report, The heavy porch is typical for this type of home and the team handled it well.",1
The foundation was improved significantly,2
The porch is in terrible condition,0
The fireplace was upgraded to a better model which was surprising.,2
The worn flooring is original to the house as expected.,1
The basic water softener is warped from water damage but more work may be needed.,0
"Yesterday, The patio is part of the main structure",1
The driveway was upgraded to a better model,2
"This morning, The advanced bathroom was modernized",2
The countertop was cleaned and repaired,2
"Last week, A brand new carpet was installed and everything went smoothly.",2
The electrical system is made of standard materials,1
"In the report, The damaged walls was photographed for records and the homeowner approved it.",1
The chimney was photographed for records and the team handled it well.,1
The windows was updated with new materials and the homeowner approved it.,2
The dishwasher was upgraded to a better model,2
The nonfunctional bathroom is cracked and unstable and the team handled it well.,0
"Last week, The chimney was restored successfully and the team handled it well.",2
"Last week, The bathroom was restored successfully and the team handled it well.",2
The heavy fireplace is damaged and getting worse,0
The chimney stopped working and it caused some delays.,0
"Last week, The foundation is rusting and deteriorating",0
"In the report, The shower is warped from water damage which improved the home value.",0
"This morning, The solar panels was measured and documented and everything went smoothly.",1
The clean siding was rebuilt and looks great,2
The water heater was photographed for records,1
The sprinkler system was modernized and the team handled it well.,2
The clean ceiling is unsafe to use,0
"Last week, The carpet was checked for issues",1
The old shower was patched and reinforced,2
"Recently, The water line was serviced and now runs smoothly",2
"This morning, The chimney is clogged and unusable and everything went smoothly.",0
The shower was remodeled beautifully,2
"Yesterday, The dishwasher is clogged and unusable",0
The water heater is made of standard materials,1
The countertop is damaged and getting worse,0
"According to the contractor, The dirty flooring is warped from water damage and it cost a lot.",0
The foundation is rusting and deteriorating as expected.,0
The tile is original to the house which improved the home value.,1
"This morning, The foundation is cracked and unstable",0
"Last week, The fence was noted in the report",1
"Last week, The dirty chimney was rebuilt and looks great and the homeowner approved it.",2
The gutters is located in the basement,1
The heavy kitchen was restored successfully which improved the home value.,2
"This morning, The foundation finally works perfectly",2
"Yesterday, The chimney is leaking badly",0
The dirty bathroom is standard construction and it was documented.,1
The worn deck is malfunctioning,0
The worn garage door is clogged and unusable and everything went smoothly.,0
"Recently, The flooring was measured and documented",1
The kitchen is part of the main structure and the homeowner approved it.,1
The electrical system was completely replaced,2
The gutters is made of standard materials and it cost a lot.,1
The fence is older but functional,1
"According to the contractor, The solar panels was serviced and now runs smoothly",2
"Yesterday, The tile is failing and needs attention and everything went smoothly.",0
The tile is rusting and deteriorating,0
The light fridge is original to the house and it was documented.,1
"According to the contractor, The dirty basement was improved significantly and the homeowner approved it.",2
"Recently, The sprinkler system was modernized",2
The HVAC unit was upgraded to a better model,2
"This morning, The foundation finally works perfectly and the homeowner approved it.",2
A brand new fence was installed,2
The advanced oven was reviewed during the walkthrough,1
"In teh report, The backyard was fixed by a contractor",2
The roof stopped working which was surprising.,0
"In the report, The worn garage door was restored successfully but more work may be needed.",2
"According to the contractor, The shower is original to the house and the homeowner approved it.",1
The foundation was reviewed during the walkthrough and it caused some delays.,1
"Recently, The functional fridge was upgraded to a better model and it was documented.",2
The carpet was inspected as expected.,1
The new roof is part of the main structure,1
"In the report, The backyard is clogged and unusable which was surprising.",0
The chimney finally works perfectly,2
"Last week, The tile has serious issues which was surprising.",0
The modern chimney was checked for issues,1
The porch is typical for this type of home which was surprising.,1
"This morning, The fridge is malfunctioning and it was documented.",0
The patio was evaluated by a contractor,1
The nonfunctional water line was upgraded to a better model and the team handled it well.,2
The dirty oven was serviced and now runs smoothly which was surprising.,2
"Last week, The carpet is in terrible condition and teh team handled it well.",0
The shower finally works perfectly and the team handled it well.,2
The dishwasher was measured and documented,1
"In the report, The heavy gutters is damaged and getting worse",0
The countertop is part of the main structure,1
The carpet was checked for issues and it was documented.,1
"This morning, The worn dishwasher was patched and reinforced and everything went smoothly.",2
The dishwasher is damaged and getting worse,0
The roof is failing and needs attention,0
The air ducts was measured and documented,1
The nonfunctional air ducts needs repairs,0
"Recently, The fence was updated with new materials and the homeowner approved it.",2
"According to the contractor, The shower stopped working",0
"Yesterday, The plumbing was remodeled beautifully",2
The basic solar panels was photographed for records,1
"According to the contractor, The stairs is clogged and unusable",0
"During the inspection, The electrical system was inspected but more work may be needed.",1
The sprinkler system is made of standard materials and it cost a lot.,1
"Last week, The water softener was evaluated by a contractor which improved the home value.",1
The sprinkler system is malfunctioning,0
The bathroom is made of standard materials,1
"In the report, A brand new functional windows was installed",2
The worn garage door is falling apart,0
The rusty electrical system is malfunctioning,0
A brand new ceiling was installed as expected.,2
The fireplace was improved significantly,2
The HVAC unit was evaluated by a contractor and it cost a lot.,1
"Yesterday, The driveway was photographed for records",1
"Yesterday, The air ducts is typical for this type of home",1
The modern foundation was checked for issues,1
The fireplace is scheduled for maintenance,1
"Yesterday, The fridge is broken",0
The kitchen was evaluated by a contractor and the team handled it well.,1
The bathroom is clogged and unusable,0
The fence is rusting and deteriorating and it was documented.,0
The siding was fixed by a contractor and the homeowner approved it.,2
The porch was completely replaced,2
"According to the contractor, The kitchen was patched and reinforced",2
"According to the contractor, The gutters is damaged and getting worse",0
The old backyard is cracked and unstable,0
The fridge was completely replaced,2
The basic water heater needs repairs and everything went smoothly.,0
"Last week, The tile is made of standard materials and everything went smoothly.",1
"According to the contractor, The siding is clogged and unusable which was surprising.",0
The dirty garage door was modernized and it was documented.,2
"During the inspection, The deck is falling apart",0
"In the report, The old tile was patched and reinforced which improved the home value.",2
The roof is standard construction,1
"According to the contractor, The water heater is typical for this type of home",1
"Last week, The roof was modernized",2
"According to the contractor, The dirty sprinkler system is part of the main structure which improved the home value.",1
"During the inspection, The dirty fence is in terrible condition and it cost a lot.",0
The old fireplace is original to the house which improved the home value.,1
"Last week, The modern walls is made of standard materials",1
The windows was fixed by a contractor,2
"Recently, The water heater is typical for this type of home which improved the home value.",1
"Yesterday, The damaged air ducts was checked for issues",1
The fence is rusting and deteriorating,0
"Yesterday, The HVAC unit is original to the house",1
The modern fridge is broken,0
The rusty sprinkler system is standard construction which improved the home value.,1
"During the inspection, The water heater is original to the house which was surprising.",1
The siding was checked for issues which improved the home value.,1
The chimney was inspected,1
The patio is warped from water damage,0
The countertop stopped working,0
"Yesterday, The air ducts is malfunctioning",0
The clean air ducts was patched and reinforced,2
The patio is standard construction,1
The carpet is broken,0
"During the inspection, The deck is unsafe to use",0
The attic insulation finally works perfectly and the homeowner approved it.,2
"This morning, The bathroom is falling apart",0
The foundation was evaluated by a contractor,1
The water heater is scheduled for maintenance and it was documented.,1
The modern solar panels is clogged and unusable,0
"According to teh contractor, The deck is in terrible condition",0
"During the inspection, The basic porch is scheduled for maintenance which improved the home value.",1
"Recently, The water softener was measured and documented",1
The patio is warped from water damage but more work may be needed.,0
The walls is scheduled for maintenance and the team handled it well.,1
The plumbing was modernized,2
The heavy countertop was reviewed during the walkthrough which was surprising.,1
"In the report, The air ducts is failing and needs attention",0
The damaged bathroom is unsafe to use as expected.,0
The carpet is scheduled for maintenance but more work may be needed.,1
"Recently, The dirty HVAC unit is made of standard materials and the homeowner approved it.",1
"Yesterday, The carpet is made of standard materials and the homeowner approved it.",1
The old water softener has serious issues which was surprising.,0
The backyard was inspected,1
The sprinkler system is made of standard materials,1
The gutters was serviced and now runs smoothly and the team handled it well.,2
The countertop was restored successfully and it was documented.,2
The nonfunctional roof was modernized as expected.,2
The fence was serviced and now runs smoothly and everything went smoothly.,2
The tile is in terrible condition,0
The roof was completely replaced which improved the home value.,2
The fence is failing and needs attention,0
The heavy patio is part of the main structure and it caused some delays.,1
"Last week, The fireplace is made of standard materials",1
The water heater was photographed for records and it was documented.,1
The roof was evaluated by a contractor and it caused some delays.,1
The chimney is unsafe to use,0
The basic walls stopped working which improved the home value.,0
The clean ceiling is part of the main structure,1
"Yesterday, The fridge is standard construction but more work may be needed.",1
The water softener is falling apart which improved the home value.,0
"Yesterday, The fridge is made of standard materials",1
"Yesterday, The advanced basement is rusting and deteriorating which was surprising.",0
The foundation was repaired today,2
The sprinkler system is clogged and unusable,0
"During the inspection, The walls is failing and needs attention which improved the home value.",0
The kitchen is clogged and unusable,0
"This morning, The dirty bathroom was updated with new materials",2
"In the report, The heavy siding was rebuilt and looks great",2
The solar panels needs repairs and everything went smoothly.,0
The advanced plumbing is broken,0
"Last week, The walls is original to the house",1
The stairs is broken,0
"This morning, The porch was serviced and now runs smoothly",2
"In the report, The updated backyard was reviewed during the walkthrough and it was documented.",1
The water softener is original to the house,1
The driveway is made of standard materials,1
"In the report, The patio was checked for issues and the homeowner approved it.",1
The nonfunctional carpet is unsafe to use,0
The carpet was cleaned and repaired which improved teh home value.,2
The old carpet was updated with new materials and the team handled it well.,2
"In teh report, The sprinkler system was checked for issues and everything went smoothly.",1
"During the inspection, The dirty driveway is standard construction which improved the home value.",1
The dishwasher stopped working,0
The fence was fixed by a contractor,2
The carpet is made of standard materials and everything went smoothly.,1
"Last week, A brand new shower was installed",2
The roof is scheduled for maintenance as expected.,1
"In the report, The plumbing was patched and reinforced",2
The dirty gutters was reviewed during the walkthrough,1
"Yesterday, The shower is original to the house as expected.",1
The new ceiling was restored successfully but more work may be needed.,2
The worn carpet was cleaned and repaired,2
The driveway was patched and reinforced,2
The water heater was patched and reinforced and the homeowner approved it.,2
"Last week, The new ceiling is falling apart",0
The air ducts was reviewed during the walkthrough which was surprising.,1
The oven was rebuilt and looks great,2
The carpet is cracked and unstable and it was documented.,0
The water softener was modernized as expected.,2
"Recently, The heavy dishwasher was checked for issues",1
"Recently, The electrical system is broken",0
A brand new garage door was installed,2
The bathroom is warped from water damage,0
The worn sprinkler system is standard construction,1
"This morning, The old walls was cleaned and repaired and the homeowner approved it.",2
The clean HVAC unit was reviewed during the walkthrough and the team handled it well.,1
The carpet is cracked and unstable,0
"Yesterday, The clean stairs is falling apart",0
The worn water heater was measured and documented and it caused some delays.,1
The solar panels was inspected and it caused some delays.,1
The attic insulation is part of the main structure,1
The porch is malfunctioning,0
"This morning, The old windows was completely replaced and the homeowner approved it.",2
The modern windows is falling apart and it was documented.,0
The plumbing has serious issues,0
The roof was rebuilt and looks great,2
The bathroom was measured and documented,1
The water softener is failing and needs attention and it cost a lot.,0
